omeg,gam,ras,alpl,kT
17.52793522,0.171700349,13.09539086,0.755058822,0.050463056
16.87287006,0.064926341,9.228018215,0.055848577,0.030085188
19.45960516,0.065757839,27.0148139,0.385608115,0.061119983
18.36646959,0.119585515,56.43953965,0.125114939,0.066620241
15.32411558,0.165293924,32.11189077,0.003472134,0.037129448
16.15678469,0.094947066,13.38630056,0.094714233,0.061969311
12.18144563,0.21110468,31.91946552,0.145812666,0.036789894
16.34909003,0.321042983,51.58229355,0.962966854,0.034189108
19.51945628,0.131490912,19.39312209,0.892766794,0.028871074
10.04670783,0.200648322,59.04598295,0.755916082,0.043638353
13.1339374,0.307815358,24.16265391,0.079615861,0.062488662
11.67833243,0.135502354,31.49570891,0.05773237,0.062190717
11.5601167,0.27297695,11.16442725,0.033241769,0.053182221
11.05514487,0.117185949,19.39460887,0.152060832,0.051809245
10.8630512,0.014739202,44.17183708,0.002141149,0.038911829
12.06469841,0.12714963,17.24607031,0.958575465,0.056043166
16.62818593,0.090783443,28.13328982,0.584111485,0.042367716
15.39267337,0.068685844,48.79836436,0.00109869,0.041338077
11.19133062,0.050643591,43.89146125,0.755709493,0.054087106
17.21389826,0.18615798,17.96419725,0.264386779,0.046739767
13.5157069,0.273040061,51.34326035,0.964135468,0.053777871
18.36789311,0.128757646,13.34232245,0.240506335,0.056698827
15.6239413,0.149072573,20.0874506,0.013494365,0.034916005
16.20020575,0.126280592,43.2344944,0.406230399,0.02603819
19.00517461,0.206149531,13.51854234,0.38235353,0.064630817
11.91273509,0.140221879,53.1620588,0.270188924,0.067376466
19.1949385,0.313702359,52.67323685,0.059982826,0.063136772
16.0060482,0.035012874,17.44935114,0.95544726,0.044489689
14.80278286,0.224385087,19.21566673,0.002789816,0.057605577
13.70778595,0.123602419,45.33361425,0.954815864,0.076763138
18.9862788,0.116365541,8.30883899,0.003085894,0.060958907
10.21968465,0.254003201,15.20247325,0.761145636,0.058098322
12.90283966,0.158007628,14.92762645,0.117970391,0.061620235
17.77493681,0.265018891,21.6303772,0.060667672,0.034091478
15.93202619,0.200486497,51.1448355,0.846530234,0.068281928
10.66810746,0.012851767,34.05763359,0.834044555,0.055911018
17.24157976,0.13533855,18.13680115,0.02920251,0.070292213
19.68190315,0.204929878,8.153425675,0.000178574,0.037347427
17.93809352,0.128724602,19.87740659,0.79872391,0.049105853
14.47579769,0.32719284,39.5056323,0.114660091,0.043793243
12.86386077,0.113852014,24.91986255,0.710616531,0.068655389
15.80994001,0.244049615,38.2572714,0.696507428,0.028069794
19.32608719,0.16974271,15.26146038,0.226449424,0.056889376
10.42735349,0.327310522,11.31733157,0.002239812,0.073779025
19.47690411,0.208030629,53.39392985,0.963839608,0.034122215
14.93000631,0.044716401,22.5067102,0.264927129,0.067954661
16.54837374,0.195638018,15.51561237,0.992478253,0.054996087
14.8968721,0.308424971,19.47582936,0.694967019,0.036137186
19.17419169,0.242924995,18.30051275,0.802509043,0.052327519
14.26521056,0.130190313,13.61506569,0.995553263,0.057061727
14.91762785,0.298476426,49.47447002,0.801852818,0.039532194
11.79964684,0.082842057,49.98689893,0.810876524,0.045918626
16.01323977,0.219993814,35.7424421,0.642339577,0.044836
15.95302925,0.125196556,36.66959974,0.963315557,0.027220537
11.05650535,0.191715586,27.85489616,0.456702956,0.042139912
19.95629241,0.053212002,38.57389645,0.064359647,0.076706019
14.03934873,0.121238117,8.253426445,0.001113829,0.050456819
14.44033992,0.168017045,7.47641862,0.809024727,0.06284872
16.43524555,0.061301586,32.07600471,0.598979006,0.051015565
10.15123553,0.154054151,36.98154241,0.70495649,0.077007327
19.2324917,0.089202223,11.02091245,0.962062888,0.062443188
13.83833671,0.217793611,25.54637515,0.99929126,0.059056925
14.35843663,0.033394327,5.39411727,0.224397997,0.039578252
13.93745924,0.16213121,14.87883194,0.992775649,0.048193998
18.98262096,0.09437387,37.31297841,0.783545032,0.056534063
18.25025831,0.282897915,51.55121095,0.977199318,0.06493385
11.15410146,0.125267591,25.61012485,0.031030635,0.030740041
13.85163271,0.278519498,40.33774189,0.054868417,0.048116136
10.25173037,0.279839768,13.37924124,0.082438102,0.063890215
17.66270794,0.031618945,54.25865765,0.110692542,0.030081815
11.36343531,0.099405068,45.07661404,0.000754779,0.072578266
15.88616775,0.208067166,32.50589491,0.003101801,0.070316318
13.33223376,0.168321063,34.7007836,0.19674845,0.0460128
13.36330966,0.125443141,42.10740898,0.62066158,0.053803964
17.98377472,0.111447527,45.19274775,0.974174424,0.077189734
11.8146819,0.030446114,10.54912504,0.491481723,0.076814252
15.10239268,0.133775124,58.8404648,0.662857768,0.044996373
14.98222889,0.037848629,37.95907554,0.99890225,0.030589954
15.0358397,0.108512019,36.53538611,0.984367057,0.06952688
18.37557543,0.274040192,29.71469161,0.528639622,0.067379647
17.83384857,0.146174123,42.71830622,0.77448757,0.041339927
17.56336939,0.278724208,19.23402317,0.471273274,0.050363414
13.11089517,0.125832566,22.70427288,0.543355788,0.039759353
12.27341547,0.025593377,56.0258527,0.121530223,0.053401766
12.50183252,0.014090792,23.96263518,0.999371186,0.057470825
17.46186836,0.180620816,50.32022115,0.049635184,0.050589085
19.20555846,0.093306845,7.704677455,0.991168648,0.072890195
13.99770695,0.287039672,15.16900252,0.95862023,0.034960211
10.11562946,0.339505822,16.29960737,0.99413649,0.027032539
11.37934147,0.292922552,29.26286885,0.488671592,0.03269585
15.08585139,0.183405969,45.33664305,0.999690878,0.061409823
19.55472605,0.09009162,43.86758619,0.011238191,0.05437151
12.47524616,0.093508117,19.8636229,0.047456047,0.057878146
14.66995675,0.261601246,56.05008695,0.015842504,0.067402359
16.5707624,0.024363056,10.07491846,0.995394128,0.027165709
18.3903229,0.203588227,38.43052857,0.219665591,0.068253503
14.75383059,0.188019008,38.84217101,0.998770004,0.047925081
11.30753597,0.037620529,51.6023596,0.951608996,0.066757682
12.55917928,0.275027397,58.2855446,0.957095992,0.032264561
11.20589115,0.283910003,59.9339452,0.925890031,0.041971265
11.26765321,0.071976752,46.3563222,0.998788608,0.033343256
17.45675617,0.03241208,7.94807923,0.542984729,0.074468641
19.82522909,0.088845797,32.0188293,0.964302571,0.037946357
13.79926217,0.075460581,20.45038895,0.491101068,0.069410954
12.08924529,0.187394476,59.8262882,0.01959869,0.046670809
18.96253799,0.084741371,20.93228356,0.234191798,0.041495725
17.80717413,0.276967647,45.02327642,0.966694958,0.055694905
18.36971039,0.060013543,30.92725171,0.99763124,0.064519525
17.83279751,0.020070644,9.399366765,0.004866367,0.029509463
16.89544732,0.090199747,25.9309072,0.555144839,0.04751149
10.623824,0.315116484,51.11830365,0.457237239,0.031399386
11.4434333,0.11986195,55.87614775,0.224172603,0.039481075
12.61669538,0.152340999,46.81374526,0.088753362,0.058192583
14.57448748,0.106052757,36.43702148,0.964534295,0.039319775
18.00028544,0.317196903,54.43838545,0.999557992,0.068736313
12.24847625,0.292047921,25.18920441,0.104537969,0.026662078
19.25902202,0.111813348,7.653296035,0.033975036,0.042310963
15.070733,0.241671282,34.62950682,0.853888225,0.026058624
16.05702318,0.248967697,32.08284762,0.283233404,0.038450563
18.64186545,0.054391431,17.92313641,0.358993752,0.050505327
18.21686888,0.274080184,49.48456744,0.986594726,0.070374091
13.88852144,0.078272728,41.37923696,0.957315754,0.056107995
19.22741758,0.04595491,27.01753207,0.983976889,0.050056393
13.38601919,0.102004241,49.20560292,0.607947528,0.045396827
18.43972995,0.11025787,39.44953851,0.352328313,0.075613729
11.57852192,0.077658087,36.90201564,0.637846867,0.05334188
17.1780212,0.074004007,52.59646255,0.830993285,0.054725694
16.10696837,0.020596547,46.36045151,0.011018453,0.043643463
12.61561131,0.120122696,32.72304827,0.612855928,0.071713452
19.90947994,0.199057427,44.20482993,0.140045721,0.060829242
11.52292154,0.065451265,47.73640181,0.767552956,0.03421573
15.97410953,0.310564536,52.37118575,0.895413205,0.03578514
10.58748507,0.294683822,26.04343981,0.067423364,0.046505928
15.63787107,0.055910361,42.62607712,0.784935336,0.058878091
18.83068917,0.015003739,28.31359108,0.004085914,0.06195748
11.64985269,0.300766388,23.72378353,0.002791181,0.066746564
10.32814843,0.229943409,24.21419333,0.086682384,0.036658333
16.19226358,0.288714784,49.83835132,0.8024395,0.036417213
12.13922001,0.175704362,42.00543159,0.405975817,0.031205794
12.48716318,0.151138135,18.27929092,0.998324685,0.066368875
10.73095511,0.022409944,41.67212778,0.019089396,0.027133775
19.86581647,0.22303341,43.57854128,0.206347492,0.031800277
16.01867153,0.13620043,18.22568946,0.492021453,0.03553205
13.51870258,0.222747626,43.8801593,0.736105114,0.049737331
17.62925764,0.034598914,51.51993125,0.005756883,0.059723066
11.24082351,0.096693233,22.44640724,0.997426434,0.069102331
11.73017149,0.206935832,32.54914179,0.000231577,0.075551866
18.89066196,0.133890204,57.87536275,0.03669619,0.054848179
19.38350387,0.260476963,40.37022168,0.217466572,0.070339146
18.49018051,0.114113012,48.3267999,0.022310429,0.036289103
16.45098889,0.032635865,8.971310885,0.820467368,0.026870811
16.93053116,0.013361701,31.59823983,0.015109538,0.051161848
18.69873543,0.293368464,30.02604279,0.750078479,0.069923574
14.70731918,0.050347502,41.46998161,0.997776371,0.041958936
12.34595935,0.05426569,51.1423778,0.96852856,0.051999685
14.89981427,0.038060529,27.32664576,0.001268776,0.054305928
19.3058592,0.274765283,22.70703591,0.904287201,0.04679815
14.60065293,0.138263677,26.71490181,0.628645572,0.066667745
12.51624946,0.308554113,18.01120348,0.734871631,0.038248611
15.09902888,0.302126152,26.43223706,0.800233815,0.030810857
15.82357992,0.247814072,40.56204798,0.349169975,0.039193641
12.84015374,0.244655179,54.14747715,0.494889918,0.060652324
17.20527413,0.052736887,37.56997978,0.253598209,0.030359394
11.47322074,0.067451211,43.24189899,0.010255165,0.056416193
12.634447,0.301881428,51.210926,0.972595695,0.064988131
12.77753974,0.103410594,30.71803762,0.05909744,0.058151202
15.36384905,0.22801084,40.34600586,0.088539041,0.068794874
19.33903739,0.149523935,54.4318208,0.005867783,0.027415711
17.60475762,0.053893522,27.72085421,0.718194764,0.068411676
13.76989469,0.097052982,35.27416323,0.983692617,0.050665699
10.49001175,0.29267824,36.16880899,0.135745951,0.053964535
11.47041123,0.017591133,8.173358055,0.007108185,0.055713391
11.76829421,0.257838811,38.76074467,0.10633552,0.026758221
10.25826468,0.097313735,15.00593142,0.994245585,0.066503583
19.90426661,0.168762978,47.08729638,0.047119602,0.066392893
15.43514731,0.027076497,42.04261189,0.147307092,0.054307009
19.37557306,0.096818815,25.88748414,0.996148655,0.028942585
16.03697056,0.187446585,8.367019325,0.003219234,0.052222591
13.48906926,0.347895379,50.467175,0.212696721,0.052676769
12.24173107,0.028546137,37.6837808,0.00214593,0.047569735
15.34757847,0.338434409,32.36158842,0.993277828,0.033965306
13.5933136,0.172854757,15.0402963,0.76209471,0.029138429
11.28080476,0.198642742,10.48826176,0.333917645,0.055878878
18.2640043,0.02537359,51.9695056,0.044079487,0.063013
17.0159366,0.012684567,19.99631026,0.994497915,0.04191686
18.68013392,0.034419368,49.14774523,0.999091146,0.040199334
10.0109605,0.041645614,20.95558541,0.166618448,0.05330983
14.03411995,0.177582362,50.6788263,0.948529598,0.045000638
15.58180468,0.055277219,55.13144975,0.148844557,0.052679322
17.73363861,0.017111456,23.784007,0.986660919,0.059611616
15.05455262,0.025628449,42.69434187,0.995276342,0.064380587
11.3460752,0.12336829,21.70110802,0.019044986,0.06266852
18.03125958,0.301641125,9.704523955,0.012874066,0.064748644
18.40627303,0.242379132,46.72637324,0.075671075,0.061318562
11.99177278,0.188524261,58.1128944,0.047497867,0.031126059
16.04481758,0.229043912,8.14228517,0.001245709,0.039010263
10.22842761,0.209023581,21.20166944,0.524854486,0.05874121
13.05847084,0.136462479,13.74576647,0.845233882,0.042048257
19.05476998,0.21476445,57.94835555,0.108354204,0.033980101
16.63367434,0.020329108,59.65434175,0.001604736,0.029890213
11.90824265,0.144019554,34.11809509,0.048201731,0.036067941
10.86303744,0.053185476,59.99115475,0.023381337,0.037710191
18.90888289,0.178959444,56.41581205,0.951832057,0.068896656
18.18999046,0.264966441,29.80567717,0.972092339,0.057745031
13.10333835,0.317090529,11.58776353,0.999533944,0.065893361
11.69899759,0.130599008,46.62668024,0.01123128,0.067826907
14.9455832,0.31501614,32.18657491,0.092248211,0.039323309
14.44110052,0.033575594,59.9662419,0.015875219,0.039827696
14.25500271,0.036447222,31.85169468,0.087268815,0.055150061
12.73381844,0.081438241,34.50936197,0.34820055,0.061339713
15.32882352,0.289886026,41.76430109,0.2745696,0.050450196
10.52072062,0.027984223,18.52817126,0.089018332,0.065507818
14.33641516,0.280873027,12.75642641,0.000630944,0.026090952
16.07206007,0.331291962,52.3584231,0.702296685,0.060226922
12.33756921,0.032206443,13.46512687,0.367744993,0.027299005
13.06370026,0.24556569,56.04313735,0.643875529,0.049203509
17.8395628,0.019831486,40.20135161,0.996813287,0.060679857
11.69743531,0.029115608,58.58258925,0.057298302,0.056374788
17.51737355,0.04117831,7.519630545,0.049825182,0.051911559
15.58004051,0.161229372,15.91555425,0.481773828,0.071404085
13.44427383,0.341170177,20.19997391,0.001617052,0.074371607
16.14575162,0.290167041,43.53504514,0.995280637,0.069433006
14.65235264,0.041345484,59.4341702,0.980384936,0.03931485
13.82440984,0.026063903,15.8199332,0.00018654,0.064285916
14.4496663,0.063904446,57.12089865,0.256064743,0.026809918
19.48360057,0.028122524,39.21967565,0.674895076,0.041794181
12.21603233,0.085769687,29.18491022,0.39379621,0.032076222
11.36784519,0.074983698,48.68593156,0.823943793,0.072308618
12.82559952,0.155077547,19.12573802,0.271501409,0.046568531
16.32515706,0.036925056,15.03321038,0.921445165,0.062307375
13.30309266,0.206782991,44.76507851,0.180210146,0.067057183
19.58685393,0.018538288,44.56250838,0.999703975,0.068628716
11.85003049,0.128359545,46.9047501,0.999083118,0.051990999
14.67801848,0.20000675,42.27415045,0.954363491,0.069324838
16.48281389,0.026056925,33.69996986,0.011208487,0.073672924
15.49852345,0.142382081,23.33954392,0.288747913,0.075118599
11.62320487,0.096866676,38.39682653,0.880194352,0.055596643
17.4289385,0.22785971,13.52769908,0.811857002,0.05397557
18.37792767,0.022087574,43.51328473,0.715868966,0.052046592
11.33742798,0.119865278,5.87311739,0.000600176,0.036093746
16.59780052,0.145248687,21.80804183,0.000259264,0.061448513
16.86311995,0.113188246,29.88526005,0.992796178,0.034175867
17.11009035,0.035673509,19.3964467,0.96699989,0.067458982
11.46261377,0.306479614,10.57859197,0.947165357,0.056600764
15.96492402,0.178931209,22.12353731,0.534946686,0.043982446
15.69118316,0.015870114,30.77572053,0.999325132,0.069607539
18.93952298,0.244115735,43.93560381,0.063251834,0.064304289
19.27013816,0.322365451,50.56530305,0.172101441,0.051706409
18.69552026,0.166265265,56.279011,0.006885065,0.058923859
18.36457947,0.265548798,18.46513818,0.094089703,0.034587447
18.65353268,0.023669565,46.06898633,0.985550978,0.060705756
14.26657678,0.032971404,11.00063705,0.00152852,0.057761723
10.43128523,0.027649328,5.22678701,0.006689447,0.040106017
12.04775689,0.307454519,18.88431107,0.073689811,0.037345597
11.27361568,0.349254553,45.33625805,0.693539734,0.031676295
19.45672089,0.309562555,42.71365955,0.918810601,0.040022728
15.80438349,0.233494351,27.18407347,0.977315954,0.066515552
19.68938172,0.139599707,54.4889573,0.384054909,0.04432097
15.7530128,0.200415471,23.6155162,0.109979039,0.069971724
10.03440918,0.248706467,41.39184531,0.285883209,0.031305305
17.00069937,0.260357251,46.09803664,0.688880689,0.067546946
10.91374468,0.020905542,7.636167125,0.99650276,0.042190492
13.72969526,0.09805609,18.3555655,0.00056293,0.042190444
12.25331774,0.266755458,36.95070708,0.57049339,0.068226156
18.69501111,0.298652803,31.61763617,0.047957846,0.073621297
16.22112129,0.246232307,24.8039566,0.99709773,0.026423296
12.51117216,0.094695728,57.78587405,0.004073409,0.051569681
13.86767311,0.09050674,41.43956665,0.077435592,0.032472594
12.7515235,0.128563498,52.0411292,0.99889418,0.054421065
18.84553739,0.220616187,58.29946565,0.552147059,0.071551947
14.70811011,0.112930949,39.65813428,0.581022006,0.05522128
18.45521393,0.229816575,16.11092517,0.061039812,0.061911616
18.24831526,0.226963639,10.05143016,0.000190013,0.056584037
17.00247049,0.171527775,45.48484499,0.195015512,0.046243892
18.73295686,0.106626877,56.9321358,0.829548495,0.036097078
16.396053,0.011235208,51.3821266,0.829204311,0.066804584
11.14890003,0.252923032,23.98286108,0.131120377,0.074063191
13.25660657,0.229207416,27.74552052,0.009609224,0.073323976
12.27867384,0.157422453,50.9281284,0.537025453,0.044537566
17.76063645,0.01012299,10.35414266,0.97072832,0.063584044
13.65411082,0.276570642,38.60460597,0.02176491,0.074263465
11.64862455,0.325752349,21.25650137,0.046251253,0.056642153
19.96728125,0.319166927,30.08844099,0.104906196,0.052828001
12.54489539,0.234697851,57.8126945,0.41819232,0.047073087
16.4362565,0.329199806,45.89062779,0.445580624,0.052796441
16.65921355,0.118706073,15.10362096,0.98705464,0.062380183
17.82739184,0.339264495,19.6141221,0.014442532,0.062902874
16.51419523,0.139221539,21.31220219,0.650349115,0.048970471
19.61254367,0.115909306,49.63538563,0.955872884,0.026664663
15.20407447,0.073446376,6.307126675,0.965355801,0.066215215
16.65927815,0.02277346,40.1216021,0.992451672,0.046122599
15.09277916,0.054499895,37.45802403,0.957335446,0.030510252
13.46099583,0.108069704,19.11544678,0.337392146,0.037123745
19.89494488,0.343365392,33.83067355,0.308147771,0.052993285
17.66652745,0.037764887,41.74908186,0.869699339,0.04304246
16.83340695,0.064965687,41.04400521,0.001937638,0.061386784
10.03267617,0.31657751,32.21705017,0.9990041,0.039146769
13.59014196,0.085460213,36.62202567,0.924074207,0.051775464
10.37993803,0.272362427,39.17735269,0.776283476,0.05424694
13.03537867,0.326138908,29.6287928,0.039010106,0.045209592
13.03418706,0.169571318,22.35693677,0.005140629,0.073723196
17.06106172,0.248260981,55.0017821,0.090926587,0.036474786
10.46732474,0.045295936,23.33207763,0.011457632,0.063949493
18.81304989,0.031461835,38.04011471,0.993804788,0.035357781
17.60053792,0.101683407,42.8391351,0.02428767,0.036034562
16.61704097,0.311450732,40.08185605,0.269696369,0.027549316
15.46898306,0.180653223,18.66689735,0.059381884,0.066197098
16.54437306,0.115728085,30.29187855,0.879616408,0.039930264
18.90318058,0.087372393,45.14587723,0.647052817,0.057970682
15.99718684,0.210013298,16.89252471,0.965694254,0.064382133
16.54159815,0.075408493,32.38910585,0.15069459,0.054974466
19.6086505,0.144642377,37.85370241,0.515034125,0.044542919
13.40088783,0.021451731,56.6167101,0.8422028,0.026140922
18.52562047,0.020078298,12.45977574,0.000703329,0.02833971
14.89539507,0.334237593,17.55544984,0.00377475,0.052797128
10.91046083,0.187661197,16.30943954,0.579801903,0.06061333
18.17885716,0.195475869,44.97415925,0.058540234,0.064934565
16.51326786,0.074850654,52.15462505,0.721545192,0.044430237
14.56744731,0.02513382,13.72125694,0.959455447,0.066602001
10.16248279,0.060736014,31.67692091,0.605744802,0.048933657
11.63114201,0.075582733,52.12008685,0.987034545,0.068547436
17.35470806,0.164505365,28.48685123,0.416133969,0.05968295
11.14985547,0.195479189,53.52256745,0.8246726,0.053279812
13.73734796,0.304639694,31.36912337,0.173181535,0.074795376
19.87714627,0.276758868,32.83939795,0.960393598,0.056365013
10.63217581,0.158300557,48.30141381,0.284856466,0.03159255
10.5344823,0.241154142,28.94208562,0.969197752,0.051769157
19.5997532,0.304339416,30.58444851,0.050611781,0.069586971
12.05240565,0.280255986,43.63779937,0.537258481,0.035926326
14.59012753,0.328065522,15.52409034,0.996091099,0.040426635
10.24942395,0.121676057,24.32336123,0.229580131,0.060597906
18.93280341,0.12371372,15.17267253,0.011742544,0.057448143
18.23938727,0.295486683,45.3337682,0.000638833,0.032733873
14.96962823,0.311559654,59.7713626,0.607899049,0.070552051
19.97758465,0.066063007,38.33731515,0.767625201,0.035988568
13.76122957,0.072651278,27.24941551,0.084966509,0.070225438
15.18884959,0.040625417,8.021974085,0.078999935,0.049769254
11.10906327,0.346272837,37.81554686,0.432619265,0.035696106
16.78233541,0.203684967,17.43267499,0.493509788,0.074708245
17.50603882,0.298577317,24.18372837,0.065878359,0.076451829
17.23949925,0.200179123,34.59089319,0.998252369,0.067895794
11.34345454,0.141344667,24.84813478,0.013869595,0.077230318
15.43038583,0.010376866,8.544467035,0.01426841,0.031799382
11.38683021,0.189765074,50.98570405,0.765401221,0.060987343
12.91925186,0.067090128,19.52833608,0.665342702,0.043662531
17.35042286,0.308969715,58.33234405,0.308962247,0.077375199
11.05998717,0.192171661,55.5182881,0.880296908,0.050185681
11.74879829,0.074385417,16.92073263,0.310733205,0.07594001
19.14096732,0.079713034,57.4540302,0.173206773,0.04519155
13.08952812,0.293757525,10.28699697,0.228950849,0.068912113
19.37670292,0.349241435,21.23425971,0.948564333,0.06764356
14.31393449,0.219354534,30.1712131,0.653301101,0.055898272
15.43543054,0.19641371,22.55981215,0.421484194,0.055147689
16.08093157,0.118718808,43.24529708,0.995874115,0.027047039
18.45822169,0.20913302,26.67737809,0.972966611,0.035834013
15.20799147,0.032472393,24.82822603,0.00429849,0.027958942
14.72017298,0.290498354,31.93242255,0.716245842,0.052374655
12.33500281,0.193555252,45.23879888,0.002724596,0.040420544
10.44936542,0.060100492,50.0209321,0.011547021,0.029015697
16.22494309,0.204070758,20.28129921,0.167734512,0.034746738
10.65475173,0.188634166,54.65590215,0.05672885,0.075762915
19.88311781,0.228632185,47.15622808,0.002509022,0.031516033
13.95318594,0.269512726,45.40186059,0.004870962,0.064501815
12.82846896,0.114174707,32.81874238,0.118511258,0.073212241
19.56995186,0.266886565,39.29371337,0.172705088,0.029004282
11.32447217,0.349439937,52.4188612,0.311199673,0.049158482
19.01609049,0.01895483,46.78273907,0.148673885,0.037907126
18.25446341,0.301385539,15.78289023,0.933846335,0.057437082
11.19421219,0.179229907,8.126472105,0.04599327,0.046397124
10.73112803,0.102268497,37.78298798,0.952458838,0.056408381
19.45715293,0.245987111,16.81848067,0.002277891,0.031009886
11.34841882,0.188227917,22.65306805,0.007851928,0.031114105
19.66471149,0.241379476,53.18903805,0.128032142,0.056110741
16.73038479,0.227612513,50.06713905,0.450287911,0.029347006
10.68759694,0.335205513,48.91074187,0.961453552,0.062289851
19.02733395,0.262849585,48.28700477,0.836438386,0.04485606
11.07670632,0.06157902,12.18908571,0.184745877,0.073762852
15.09412422,0.250719748,58.15029085,0.552538146,0.062009913
17.97979055,0.161293973,42.8022205,0.030415088,0.041843976
16.3884944,0.222021487,23.79413711,0.68306561,0.061669414
18.23669063,0.203412079,25.29335603,0.491659311,0.048379212
19.62677124,0.160859972,16.92188741,0.877301216,0.075823287
15.26089426,0.175640952,5.828693085,0.273187685,0.046633247
15.81537373,0.267273053,33.5973401,0.021583206,0.033008571
16.07099125,0.142200054,5.68835517,0.844257498,0.074082483
19.00354753,0.253406045,27.1174569,0.001348494,0.039167762
19.2985797,0.138512108,23.6078119,0.672145182,0.069370289
11.5108114,0.015911998,8.74461864,0.07192614,0.064734363
10.53346179,0.152218044,40.60483383,0.971087148,0.036699161
15.85962865,0.099801656,12.45438843,0.939263897,0.040775891
19.24683775,0.018835222,39.08880629,0.70486401,0.075675157
18.21651807,0.071519297,12.45521921,0.0003508,0.038648449
18.96237763,0.136872364,28.65258512,0.000735301,0.031626377
19.1291736,0.11418018,7.439973425,0.995874532,0.055029343
14.00835188,0.224255676,52.07446615,0.997322637,0.064275419
17.70404861,0.133234784,56.84217085,0.389614699,0.06428503
15.35516025,0.311202189,23.88172635,0.31888363,0.063266738
17.45043496,0.116481904,30.2947871,0.002713354,0.034505347
12.29551845,0.220307911,52.9344647,0.092442258,0.041947798
19.57717343,0.135531925,25.56051573,0.626017744,0.056406282
13.98975168,0.072837505,59.55986715,0.163063643,0.072269637
13.00170589,0.261153506,24.14966164,0.036906413,0.067311588
14.07602702,0.134130249,45.29089107,0.003640435,0.05668228
12.78790358,0.228314564,39.26120485,0.129054846,0.065565009
19.00100288,0.191396317,15.23248696,0.177845877,0.038445893
16.2625834,0.145826067,9.794250425,0.997034875,0.04445463
14.41862947,0.181124047,36.68132019,0.001855952,0.032249644
15.00812552,0.298929901,50.7722216,0.980885567,0.057923987
18.37707207,0.076914745,40.21363506,0.730723543,0.052437077
19.82612625,0.07954939,18.64391629,0.058757326,0.050792704
18.96356305,0.015572864,21.52662163,0.131169761,0.071467227
11.61557351,0.158273314,58.43639415,0.43433165,0.074835062
15.99897591,0.221072982,56.84643315,0.014392189,0.033184442
18.54809383,0.11075339,49.27044445,0.661117588,0.051819756
14.71129079,0.114437386,13.55983461,0.24741086,0.075885815
18.61071554,0.086706955,45.05508766,0.600010313,0.05013073
18.77416825,0.177896729,27.39421729,0.578293823,0.035007431
19.53979137,0.335395777,52.5741777,0.881331426,0.068556863
18.76588579,0.222123437,53.15108795,0.986429043,0.075946104
18.84903969,0.071930239,7.68675298,0.450416013,0.047894507
17.12346304,0.330883336,55.41645875,0.258573001,0.043486057
11.8849841,0.285489711,22.1264231,0.774885419,0.043130208
13.92918998,0.231532421,48.87107765,0.001511005,0.046462668
15.14935092,0.254062035,13.6465869,0.992207068,0.032761043
12.77671818,0.155441005,37.76771502,0.331217161,0.037076563
13.65817733,0.270274192,8.12088479,0.926742512,0.069900373
15.66842571,0.239713276,44.86955789,0.98672774,0.069209099
15.25796091,0.23784508,10.96332993,0.984222217,0.070512125
18.27858106,0.33606255,37.31033223,0.379769775,0.043685467
13.08800039,0.18349834,41.71812365,0.656377182,0.046777564
12.53278243,0.118997207,17.58263968,0.003233499,0.05056945
18.94160799,0.127117298,17.77625855,0.086027144,0.037832714
12.34331456,0.055527037,14.09718636,0.345677824,0.075079426
14.64417779,0.124064659,33.88795089,0.522474319,0.058211048
11.92743441,0.153282316,45.0094517,0.030103402,0.071539541
15.51966088,0.164891195,34.39606875,0.157087096,0.036701398
14.39588034,0.119883388,13.83362686,0.124738104,0.055796106
16.93062366,0.140445605,59.9874794,0.999745111,0.057863393
16.74407355,0.042876197,59.12286785,0.979743534,0.043132699
12.35676728,0.243264795,23.71487786,0.000269437,0.060144513
15.41796327,0.056253606,15.64533301,0.974264271,0.048255364
13.71905735,0.310030819,51.50331625,0.888256583,0.077035008
15.71476926,0.286340802,45.49964908,0.191509759,0.036640022
16.24303358,0.254683672,49.09204588,0.10616394,0.074918511
17.48266345,0.107985553,35.57985579,0.087247627,0.05309037
18.56738688,0.172923394,44.79826152,0.602576268,0.028108194
12.90072055,0.055553669,48.62957197,0.874394147,0.05114073
13.82839209,0.039594573,12.89779231,0.23467078,0.039438658
15.34358582,0.317897535,38.50570477,0.000837683,0.045633735
15.21791376,0.31703021,28.0505236,0.00205871,0.035571473
16.97925963,0.063914911,48.54305009,0.000900527,0.063786187
17.04536196,0.100899096,9.846541715,0.054322371,0.065592451
16.08806222,0.335175516,19.4360865,0.116840436,0.056288236
16.95339113,0.042125769,23.89708835,0.192693592,0.026080886
11.06515652,0.014729552,32.97974725,0.283567996,0.061475123
10.6645818,0.284626881,12.69942631,0.611166152,0.031378121
19.32078395,0.068385206,41.97893796,0.230413292,0.064299365
16.31617059,0.120683065,44.58418263,0.002118071,0.077038973
12.70165733,0.160457837,47.17464947,0.978792091,0.067925508
17.01912952,0.114276209,57.5143845,0.827113925,0.050395171
11.44867218,0.073733133,20.63074513,0.893005509,0.037011509
17.59116961,0.041633788,33.16210418,0.943806572,0.032745707
19.2269653,0.320753011,52.04273245,0.983800379,0.066711573
18.82638272,0.06661907,23.87450928,0.545818408,0.05474047
10.66777274,0.309799372,55.80422185,0.820947113,0.034696593
14.16484166,0.274116206,59.6624462,0.860682199,0.068481231
